NMARK= 1
MARKER_TAG= inlet
NROW=1505
NCOL=9
0.0	0.24088895	0.0	326.4214190824464	8361.817395114887	1.0	0.0	0.0	0.011297180526278032
0.0	0.27099988	0.0	322.91531459137985	8051.664268623082	1.0	0.0	0.0	0.011297180526278032
0.0	0.27001095	0.026593756	322.8764447343095	8048.272605913458	1.0	0.0	0.0	0.011297180526278032
0.0	0.24010335	0.023648115	326.3799521902187	8358.100138021879	1.0	0.0	0.0	0.011297180526278032
0.0	0.30111086	0.0	319.0849323198692	7722.313839843745	1.0	0.0	0.0	0.011297180526278032
0.0	0.29991856	0.029539403	319.05091704365907	7719.432958803949	1.0	0.0	0.0	0.011297180526278032
0.0	0.33122188	0.0	315.05725272813567	7386.4981830723245	1.0	0.0	0.0	0.011297180526278032
0.0	0.3298263	0.032485053	315.03019297177383	7384.277971236793	1.0	0.0	0.0	0.011297180526278032
0.0	0.35873726	0.0	311.36633803989645	7088.040917060219	1.0	0.0	0.0	0.011297180526278032
0.0	0.35715586	0.03517678	311.34696939759357	7086.497838594703	1.0	0.0	0.0	0.011297180526278032
0.0	0.38223687	0.0	308.35322947469757	6850.861124988185	1.0	0.0	0.0	0.011297180526278032
0.0	0.38049677	0.03747566	308.3407697041314	6849.892283303233	1.0	0.0	0.0	0.011297180526278032
0.0	0.40230757	0.0	305.98973391370487	6668.8262944732205	1.0	0.0	0.0	0.011297180526278032
0.0	0.40043193	0.039439101	305.98284588687176	6668.300890680293	1.0	0.0	0.0	0.011297180526278032
0.0	0.41945061	0.0	304.1951213047681	6532.9339197604895	1.0	0.0	0.0	0.011297180526278032
0.0	0.41745922	0.041116145	304.1923411287783	6532.724946176076	1.0	0.0	0.0	0.011297180526278032
0.0	0.43409389	0.0	302.8688952642612	6433.788298429265	1.0	0.0	0.0	0.011297180526278032
0.0	0.43200362	0.042548642	302.86889437277404	6433.7882321473235	1.0	0.0	0.0	0.011297180526278032
0.0	0.44660532	0.0	301.91150482892226	6362.887275796964	1.0	0.0	0.0	0.011297180526278032
0.0	0.44445479	0.043774977	301.9115050536754	6362.887292375585	1.0	0.0	0.0	0.011297180526278032
0.0	0.45729691	0.0	301.2354455328144	6313.158080085415	1.0	0.0	0.0	0.011297180526278032
0.0	0.4550949	0.044822935	301.23544555687613	6313.158081850378	1.0	0.0	0.0	0.011297180526278032
0.0	0.46643516	0.0	300.76871084231846	6278.9886737324505	1.0	0.0	0.0	0.011297180526278032
0.0	0.46418914	0.04571864	300.76871116977435	6278.988697658883	1.0	0.0	0.0	0.011297180526278032
0.0	0.47423697	0.0	300.4550379760422	6256.099199924658	1.0	0.0	0.0	0.011297180526278032
0.0	0.47195339	0.046483353	300.4550379492674	6256.099197973384	1.0	0.0	0.0	0.011297180526278032
0.0	0.48080495	0.0	300.25336695298734	6241.41429064307	1.0	0.0	0.0	0.011297180526278032
0.0	0.47848973	0.047127128	300.2533672821473	6241.414314591121	1.0	0.0	0.0	0.011297180526278032
0.0	0.48615694	0.0	300.13201585072875	6232.589844096343	1.0	0.0	0.0	0.011297180526278032
0.0	0.48381597	0.047651712	300.132015690713	6232.58983246615	1.0	0.0	0.0	0.011297180526278032
0.0	0.49042842	0.0	300.0631795703827	6227.588149740521	1.0	0.0	0.0	0.011297180526278032
0.0	0.48806688	0.04807039	300.0631794815826	6227.5881432900915	1.0	0.0	0.0	0.011297180526278032
0.0	0.49401137	0.0	300.02474651054246	6224.796823169371	1.0	0.0	0.0	0.011297180526278032
0.0	0.49163258	0.048421584	300.02474642838786	6224.796817203578	1.0	0.0	0.0	0.011297180526278032
0.0	0.4971804	0.0	300.00548730396565	6223.398396522136	1.0	0.0	0.0	0.011297180526278032
0.0	0.49478635	0.048732203	300.0054872663467	6223.39839379081	1.0	0.0	0.0	0.011297180526278032
0.0	0.5	0.0	300.0	6223.0	1.0	0.0	0.0	0.011297180526278032
0.0	0.49759236	0.049008571	300.0	6223.0	1.0	0.0	0.0	0.011297180526278032
0.0	0.50300002	0.0	300.0062119451426	6223.451009243934	1.0	0.0	0.0	0.011297180526278032
0.0	0.50057793	0.049302623	300.00621191434436	6223.451007007814	1.0	0.0	0.0	0.011297180526278032
0.0	0.26705366	0.053120278	322.7577103606672	8037.918533871469	1.0	0.0	0.0	0.011297180526278032
0.0	0.23775409	0.047292229	326.25314342450946	8346.739820137636	1.0	0.0	0.0	0.011297180526278032
0.0	0.29635325	0.058948327	318.94710025057276	7710.645073018287	1.0	0.0	0.0	0.011297180526278032
