NMARK= 1
MARKER_TAG= inlet
NROW=1441
NCOL=9
0.0	0.24088895	0.0	340.10443108655767	9654.247430512381	1.0	0.0	0.0	0.013604738920993526
0.0	0.27099988	0.0	337.68220564242614	9415.73061730851	1.0	0.0	0.0	0.013604738920993526
0.0	0.27001095	0.026593756	337.65206707410647	9412.789664476033	1.0	0.0	0.0	0.013604738920993526
0.0	0.24010335	0.023648115	340.0790342355573	9651.724452230565	1.0	0.0	0.0	0.013604738920993526
0.0	0.26705366	0.053120278	337.55953271129533	9403.764165004577	1.0	0.0	0.0	0.013604738920993526
0.0	0.23775409	0.047292229	340.0009093614333	9643.96631036732	1.0	0.0	0.0	0.013604738920993526
0.0	0.26215649	0.079524294	337.39788018744747	9388.01194029771	1.0	0.0	0.0	0.013604738920993526
0.0	0.2338638	0.070941806	339.86389374364836	9630.370817878887	1.0	0.0	0.0	0.013604738920993526
0.0	0.25536656	0.10577631	337.15459369075637	9364.340436256363	1.0	0.0	0.0	0.013604738920993526
0.0	0.22846995	0.09463536	339.65641521263785	9609.809651035817	1.0	0.0	0.0	0.013604738920993526
0.0	0.24674936	0.13189028	336.808925000394	9330.780621661312	1.0	0.0	0.0	0.013604738920993526
0.0	0.22162449	0.11846077	339.3590580386259	9580.396191039483	1.0	0.0	0.0	0.013604738920993526
0.0	0.2363878	0.1579493	336.32736405603976	9284.17080748658	1.0	0.0	0.0	0.013604738920993526
0.0	0.21339335	0.14258489	338.93989648078616	9539.043585066804	1.0	0.0	0.0	0.013604738920993526
0.0	0.22438172	0.18414533	335.6549922270327	9219.371118535879	1.0	0.0	0.0	0.013604738920993526
0.0	0.20385578	0.16730013	338.3454185661594	9480.613899815184	1.0	0.0	0.0	0.013604738920993526
0.0	0.21084669	0.21084669	334.69841558860514	9127.7388704828	1.0	0.0	0.0	0.013604738920993526
0.0	0.19310364	0.19310364	337.4819204895232	9396.19889048769	1.0	0.0	0.0	0.013604738920993526
0.0	0.18414533	0.22438172	335.6549922270327	9219.371118535879	1.0	0.0	0.0	0.013604738920993526
0.0	0.16730013	0.20385578	338.3454185661594	9480.613899815184	1.0	0.0	0.0	0.013604738920993526
0.0	0.1579493	0.2363878	336.32736405603976	9284.17080748658	1.0	0.0	0.0	0.013604738920993526
0.0	0.14258489	0.21339335	338.93989648078616	9539.043585066804	1.0	0.0	0.0	0.013604738920993526
0.0	0.13189028	0.24674936	336.808925000394	9330.780621661312	1.0	0.0	0.0	0.013604738920993526
0.0	0.11846077	0.22162449	339.3590580386259	9580.396191039483	1.0	0.0	0.0	0.013604738920993526
0.0	0.10577631	0.25536656	337.15459369075637	9364.340436256363	1.0	0.0	0.0	0.013604738920993526
0.0	0.09463536	0.22846995	339.65641521263785	9609.809651035817	1.0	0.0	0.0	0.013604738920993526
0.0	0.079524294	0.26215649	337.39788018744747	9388.01194029771	1.0	0.0	0.0	0.013604738920993526
0.0	0.070941806	0.2338638	339.86389374364836	9630.370817878887	1.0	0.0	0.0	0.013604738920993526
0.0	0.053120278	0.26705366	337.55953271129533	9403.764165004577	1.0	0.0	0.0	0.013604738920993526
0.0	0.047292229	0.23775409	340.0009093614333	9643.96631036732	1.0	0.0	0.0	0.013604738920993526
0.0	0.026593756	0.27001095	337.65206707410647	9412.789664476033	1.0	0.0	0.0	0.013604738920993526
0.0	0.023648115	0.24010335	340.0790342355573	9651.724452230565	1.0	0.0	0.0	0.013604738920993526
0.0	0.0	0.27099988	337.68220564242614	9415.73061730851	1.0	0.0	0.0	0.013604738920993526
0.0	0.0	0.24088895	340.10443108655767	9654.247430512381	1.0	0.0	0.0	0.013604738920993526
0.0	-0.026593756	0.27001095	337.65206707410647	9412.789664476033	1.0	0.0	0.0	0.013604738920993526
0.0	-0.023648115	0.24010335	340.0790342355573	9651.724452230565	1.0	0.0	0.0	0.013604738920993526
0.0	-0.053120278	0.26705366	337.55953271129533	9403.764165004577	1.0	0.0	0.0	0.013604738920993526
0.0	-0.047292229	0.23775409	340.0009093614333	9643.96631036732	1.0	0.0	0.0	0.013604738920993526
0.0	-0.079524294	0.26215649	337.39788018744747	9388.01194029771	1.0	0.0	0.0	0.013604738920993526
0.0	-0.070941806	0.2338638	339.86389374364836	9630.370817878887	1.0	0.0	0.0	0.013604738920993526
